gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
110.0,8.415000000000001,8.415000000000001,110.0,110.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,8.411764705882353,600,0.0,-8.41,0.01,8.42,0.0001,-0.0765
120.0,9.18,9.18,120.0,120.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,9.176470588235295,600,0.0,-9.18,0.0,9.18,0.0,-0.0765
130.0,9.945,9.945,130.0,130.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,9.941176470588236,600,0.0,-9.94,0.01,9.95,0.0001,-0.0765
140.0,10.71,10.71,140.0,140.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,10.705882352941178,600,0.0,-10.71,0.0,10.71,0.0,-0.0765
150.0,11.475000000000001,11.475000000000001,150.0,150.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,11.470588235294118,600,0.0,-11.47,0.01,11.48,0.0001,-0.0765
160.0,12.24,12.24,160.0,160.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,12.23529411764706,600,0.0,-12.24,0.0,12.24,0.0,-0.0765
170.0,13.004999999999999,13.004999999999999,170.0,170.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,13.000000000000002,600,0.0,-13.0,0.0,13.01,0.0,-0.0765
180.0,13.77,13.77,180.0,180.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,13.764705882352942,600,0.0,-13.76,0.01,13.78,0.0001,-0.0764
190.0,14.535,14.535,190.0,190.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,14.529411764705884,600,0.0,-14.53,0.01,14.54,0.0001,-0.0765
200.0,15.3,15.3,200.0,200.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,15.294117647058824,600,0.0,-15.29,0.01,15.31,0.0001,-0.0764
210.0,16.065,16.065,210.0,210.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,16.058823529411764,600,0.0,-16.06,0.01,16.07,0.0,-0.0765
220.0,16.830000000000002,16.830000000000002,220.0,220.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,16.823529411764707,600,0.0,-16.82,0.01,16.84,0.0,-0.0765
230.0,17.595,17.595,230.0,230.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,17.58823529411765,600,0.0,-17.59,0.0,17.6,0.0,-0.0765
240.0,18.36,18.36,240.0,240.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,18.35294117647059,600,0.0,-18.35,0.01,18.37,0.0,-0.0765
250.0,19.125,19.125,250.0,250.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,19.117647058823533,600,0.0,-19.12,0.0,19.13,0.0,-0.0765
260.0,19.89,19.89,260.0,260.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,19.88235294117647,600,0.0,-19.88,0.01,19.9,0.0,-0.0765
270.0,20.654999999999998,20.654999999999998,270.0,270.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,20.647058823529413,600,0.0,-20.65,0.0,20.66,0.0,-0.0765
280.0,21.42,21.42,280.0,280.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,21.411764705882355,600,0.0,-21.41,0.01,21.43,0.0,-0.0765
290.0,22.185000000000002,22.185000000000002,290.0,290.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,22.176470588235297,600,0.0,-22.18,0.01,22.19,0.0,-0.0765
300.0,22.950000000000003,22.950000000000003,300.0,300.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,22.941176470588236,600,0.0,-22.94,0.01,22.96,0.0,-0.0765
310.0,23.715,23.715,310.0,310.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,23.705882352941178,600,0.0,-23.71,0.0,23.72,0.0,-0.0765
320.0,24.48,24.48,320.0,320.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,24.47058823529412,600,0.0,-24.47,0.01,24.49,0.0,-0.0765
330.0,25.245,25.245,330.0,330.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,25.23529411764706,600,0.0,-25.24,0.01,25.25,0.0,-0.0765
340.0,26.009999999999998,26.009999999999998,340.0,340.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,26.000000000000004,600,0.0,-26.0,0.01,26.02,0.0,-0.0765
350.0,26.775,26.775,350.0,350.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,26.764705882352942,600,0.0,-26.76,0.01,26.79,0.0,-0.0765
360.0,27.54,27.54,360.0,360.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,27.529411764705884,600,0.0,-27.53,0.01,27.55,0.0,-0.0765
370.0,28.305,28.305,370.0,370.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,28.294117647058826,600,0.0,-28.29,0.02,28.32,0.0001,-0.0765
380.0,29.07,29.07,380.0,380.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,29.058823529411768,600,0.0,-29.06,0.01,29.08,0.0,-0.0765
390.0,29.835,29.835,390.0,390.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,29.823529411764707,600,0.0,-29.82,0.02,29.85,0.0001,-0.0765
400.0,30.6,30.6,400.0,400.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,30.58823529411765,600,0.0,-30.59,0.01,30.61,0.0,-0.0765
410.0,31.365,31.365,410.0,410.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,31.35294117647059,600,0.0,-31.35,0.01,31.38,0.0,-0.0765
420.0,32.13,32.13,420.0,420.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,32.11764705882353,600,0.0,-32.12,0.01,32.14,0.0,-0.0765
430.0,32.895,32.895,430.0,430.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,32.88235294117647,600,0.0,-32.88,0.02,32.91,0.0,-0.0765
440.0,33.660000000000004,33.660000000000004,440.0,440.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,33.64705882352941,600,0.0,-33.65,0.01,33.67,0.0,-0.0765
450.0,34.425,34.425,450.0,450.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,34.411764705882355,600,0.0,-34.41,0.02,34.44,0.0,-0.0765
460.0,35.19,35.19,460.0,460.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,35.1764705882353,600,0.0,-35.18,0.01,35.2,0.0,-0.0765
470.0,35.955,35.955,470.0,470.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,35.94117647058824,600,0.0,-35.94,0.02,35.97,0.0,-0.0765
480.0,36.72,36.72,480.0,480.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,36.70588235294118,600,0.0,-36.71,0.01,36.73,0.0,-0.0765
490.0,37.485,37.485,490.0,490.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,37.47058823529412,600,0.0,-37.47,0.02,37.5,0.0,-0.0765
500.0,38.25,38.25,500.0,500.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,38.235294117647065,600,0.0,-38.24,0.01,38.26,0.0,-0.0765
510.0,39.015,39.015,510.0,510.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,39.0,600,0.0,-39.0,0.02,39.03,0.0,-0.0765
520.0,39.78,39.78,520.0,520.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,39.76470588235294,600,0.0,-39.76,0.02,39.8,0.0,-0.0765
530.0,40.545,40.545,530.0,530.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,40.529411764705884,600,0.0,-40.53,0.02,40.56,0.0,-0.0765
540.0,41.309999999999995,41.309999999999995,540.0,540.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,41.294117647058826,600,0.0,-41.29,0.02,41.33,0.0,-0.0765
550.0,42.075,42.075,550.0,550.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,42.05882352941177,600,0.0,-42.06,0.02,42.09,0.0,-0.0765
560.0,42.84,42.84,560.0,560.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,42.82352941176471,600,0.0,-42.82,0.02,42.86,0.0,-0.0765
570.0,43.605,43.605,570.0,570.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,43.58823529411765,600,0.0,-43.59,0.01,43.62,0.0,-0.0765
580.0,44.370000000000005,44.370000000000005,580.0,580.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,44.352941176470594,600,0.0,-44.35,0.02,44.39,0.0,-0.0765
590.0,45.135,45.135,590.0,590.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,45.117647058823536,600,0.0,-45.12,0.02,45.15,0.0,-0.0765
600.0,45.900000000000006,45.900000000000006,600.0,600.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,45.88235294117647,600,0.0,-45.88,0.02,45.92,0.0,-0.0765
610.0,46.665,46.665,610.0,610.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,46.64705882352941,600,0.0,-46.65,0.02,46.68,0.0,-0.0765
620.0,47.43,47.43,620.0,620.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,47.411764705882355,600,0.0,-47.41,0.02,47.45,0.0,-0.0765
630.0,48.195,48.195,630.0,630.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,48.1764705882353,600,0.0,-48.18,0.02,48.21,0.0,-0.0765
640.0,48.96,48.96,640.0,640.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,48.94117647058824,600,0.0,-48.94,0.02,48.98,0.0,-0.0765
650.0,49.724999999999994,49.724999999999994,650.0,650.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,49.70588235294118,600,0.0,-49.71,0.01,49.74,0.0,-0.0765
660.0,50.49,50.49,660.0,660.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,50.47058823529412,600,0.0,-50.47,0.02,50.51,0.0,-0.0765
670.0,51.254999999999995,51.254999999999995,670.0,670.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,51.235294117647065,600,0.0,-51.24,0.01,51.27,0.0,-0.0765
680.0,52.019999999999996,52.019999999999996,680.0,680.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,52.00000000000001,600,0.0,-52.0,0.02,52.04,0.0,-0.0765
690.0,52.785000000000004,52.785000000000004,690.0,690.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,52.76470588235294,600,0.0,-52.76,0.03,52.81,0.0,-0.0765
700.0,53.55,53.55,700.0,700.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,53.529411764705884,600,0.0,-53.53,0.02,53.57,0.0,-0.0765
710.0,54.315000000000005,54.315000000000005,710.0,710.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,54.294117647058826,600,0.0,-54.29,0.03,54.34,0.0,-0.0765
720.0,55.08,55.08,720.0,720.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,55.05882352941177,600,0.0,-55.06,0.02,55.1,0.0,-0.0765
730.0,55.845,55.845,730.0,730.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,55.82352941176471,600,0.0,-55.82,0.02,55.87,0.0,-0.0765
740.0,56.61,56.61,740.0,740.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,56.58823529411765,600,0.0,-56.59,0.02,56.63,0.0,-0.0765
750.0,57.375,57.375,750.0,750.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,57.352941176470594,600,0.0,-57.35,0.02,57.4,0.0,-0.0765
760.0,58.14,58.14,760.0,760.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,58.117647058823536,600,0.0,-58.12,0.02,58.16,0.0,-0.0765
770.0,58.905,58.905,770.0,770.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,58.88235294117648,600,0.0,-58.88,0.02,58.93,0.0,-0.0765
780.0,59.67,59.67,780.0,780.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,59.64705882352941,600,0.0,-59.65,0.02,59.69,0.0,-0.0765
790.0,60.434999999999995,60.434999999999995,790.0,790.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,60.411764705882355,600,0.0,-60.41,0.02,60.46,0.0,-0.0765
800.0,61.2,61.2,800.0,800.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,61.1764705882353,600,0.0,-61.18,0.02,61.22,0.0,-0.0765
810.0,61.965,61.965,810.0,810.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,61.94117647058824,600,0.0,-61.94,0.03,61.99,0.0,-0.0765
820.0,62.73,62.73,820.0,820.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,62.70588235294118,600,0.0,-62.71,0.02,62.75,0.0,-0.0765
830.0,63.495000000000005,63.495000000000005,830.0,830.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,63.47058823529412,600,0.0,-63.47,0.03,63.52,0.0,-0.0765
840.0,64.26,64.26,840.0,840.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,64.23529411764706,600,0.0,-64.24,0.02,64.28,0.0,-0.0765
850.0,65.025,65.025,850.0,850.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,65.0,600,0.0,-65.0,0.03,65.05,0.0,-0.0765
860.0,65.79,65.79,860.0,860.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,65.76470588235294,600,0.0,-65.76,0.03,65.82,0.0,-0.0765
870.0,66.55499999999999,66.55499999999999,870.0,870.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,66.52941176470588,600,0.0,-66.53,0.02,66.58,0.0,-0.0765
880.0,67.32000000000001,67.32000000000001,880.0,880.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,67.29411764705883,600,0.0,-67.29,0.03,67.35,0.0,-0.0765
890.0,68.08500000000001,68.08500000000001,890.0,890.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,68.05882352941177,600,0.0,-68.06,0.03,68.11,0.0,-0.0765
900.0,68.85,68.85,900.0,900.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,68.82352941176471,600,0.0,-68.82,0.03,68.88,0.0,-0.0765
910.0,69.61500000000001,69.61500000000001,910.0,910.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,69.58823529411765,600,0.0,-69.59,0.03,69.64,0.0,-0.0765
920.0,70.38,70.38,920.0,920.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,70.3529411764706,600,0.0,-70.35,0.03,70.41,0.0,-0.0765
930.0,71.145,71.145,930.0,930.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,71.11764705882354,600,0.0,-71.12,0.02,71.17,0.0,-0.0765
940.0,71.91,71.91,940.0,940.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,71.88235294117648,600,0.0,-71.88,0.03,71.94,0.0,-0.0765
950.0,72.675,72.675,950.0,950.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,72.64705882352942,600,0.0,-72.65,0.02,72.7,0.0,-0.0765
960.0,73.44,73.44,960.0,960.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,73.41176470588236,600,0.0,-73.41,0.03,73.47,0.0,-0.0765
970.0,74.205,74.205,970.0,970.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,74.1764705882353,600,0.0,-74.18,0.02,74.23,0.0,-0.0765
980.0,74.97,74.97,980.0,980.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,74.94117647058825,600,0.0,-74.94,0.03,75.0,0.0,-0.0765
990.0,75.735,75.735,990.0,990.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,75.70588235294119,600,0.0,-75.71,0.03,75.76,0.0,-0.0765
1000.0,76.5,76.5,1000.0,1000.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,76.47058823529413,600,0.0,-76.47,0.03,76.53,0.0,-0.0765
1010.0,77.265,77.265,1010.0,1010.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,77.23529411764706,600,0.0,-77.24,0.03,77.29,0.0,-0.0765
1020.0,78.03,78.03,1020.0,1020.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,78.0,600,0.0,-78.0,0.03,78.06,0.0,-0.0765
1030.0,78.795,78.795,1030.0,1030.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,78.76470588235294,600,0.0,-78.76,0.03,78.83,0.0,-0.0765
1040.0,79.56,79.56,1040.0,1040.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,79.52941176470588,600,0.0,-79.53,0.03,79.59,0.0,-0.0765
1050.0,80.32499999999999,80.32499999999999,1050.0,1050.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,80.29411764705883,600,0.0,-80.29,0.03,80.36,0.0,-0.0765
1060.0,81.09,81.09,1060.0,1060.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,81.05882352941177,600,0.0,-81.06,0.03,81.12,0.0,-0.0765
1070.0,81.855,81.855,1070.0,1070.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,81.82352941176471,600,0.0,-81.82,0.04,81.89,0.0,-0.0765
1080.0,82.61999999999999,82.61999999999999,1080.0,1080.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,82.58823529411765,600,0.0,-82.59,0.03,82.65,0.0,-0.0765
1090.0,83.385,83.385,1090.0,1090.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,83.3529411764706,600,0.0,-83.35,0.04,83.42,0.0,-0.0765
1100.0,84.15,84.15,1100.0,1100.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,84.11764705882354,600,0.0,-84.12,0.03,84.18,0.0,-0.0765
1110.0,84.91499999999999,84.91499999999999,1110.0,1110.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,84.88235294117648,600,0.0,-84.88,0.03,84.95,0.0,-0.0765
1120.0,85.68,85.68,1120.0,1120.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,85.64705882352942,600,0.0,-85.65,0.03,85.71,0.0,-0.0765
1130.0,86.44500000000001,86.44500000000001,1130.0,1130.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,86.41176470588236,600,0.0,-86.41,0.04,86.48,0.0,-0.0765
1140.0,87.21,87.21,1140.0,1140.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,87.1764705882353,600,0.0,-87.18,0.03,87.24,0.0,-0.0765
1150.0,87.975,87.975,1150.0,1150.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,87.94117647058825,600,0.0,-87.94,0.03,88.01,0.0,-0.0765
1160.0,88.74000000000001,88.74000000000001,1160.0,1160.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,88.70588235294119,600,0.0,-88.71,0.03,88.77,0.0,-0.0765
1170.0,89.50500000000001,89.50500000000001,1170.0,1170.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,89.47058823529413,600,0.0,-89.47,0.04,89.54,0.0,-0.0765
1180.0,90.27,90.27,1180.0,1180.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,90.23529411764707,600,0.0,-90.24,0.03,90.3,0.0,-0.0765
1190.0,91.035,91.035,1190.0,1190.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,91.0,600,0.0,-91.0,0.03,91.07,0.0,-0.0765
1200.0,91.80000000000001,91.80000000000001,1200.0,1200.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,91.76470588235294,600,0.0,-91.76,0.04,91.84,0.0,-0.0765
1210.0,92.565,92.565,1210.0,1210.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,92.52941176470588,600,0.0,-92.53,0.03,92.6,0.0,-0.0765
1220.0,93.33,93.33,1220.0,1220.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,93.29411764705883,600,0.0,-93.29,0.04,93.37,0.0,-0.0765
1230.0,94.095,94.095,1230.0,1230.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,94.05882352941177,600,0.0,-94.06,0.03,94.13,0.0,-0.0765
1240.0,94.86,94.86,1240.0,1240.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,94.82352941176471,600,0.0,-94.82,0.04,94.9,0.0,-0.0765
1250.0,95.625,95.625,1250.0,1250.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,95.58823529411765,600,0.0,-95.59,0.03,95.66,0.0,-0.0765
1260.0,96.39,96.39,1260.0,1260.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,96.3529411764706,600,0.0,-96.35,0.04,96.43,0.0,-0.0765
1270.0,97.155,97.155,1270.0,1270.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,97.11764705882354,600,0.0,-97.12,0.03,97.19,0.0,-0.0765
1280.0,97.92,97.92,1280.0,1280.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,97.88235294117648,600,0.0,-97.88,0.04,97.96,0.0,-0.0765
1290.0,98.685,98.685,1290.0,1290.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,98.64705882352942,600,0.0,-98.65,0.03,98.72,0.0,-0.0765
1300.0,99.44999999999999,99.44999999999999,1300.0,1300.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,99.41176470588236,600,0.0,-99.41,0.04,99.49,0.0,-0.0765
1310.0,100.215,100.215,1310.0,1310.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,100.1764705882353,600,0.0,-100.18,0.03,100.25,0.0,-0.0765
1320.0,100.98,100.98,1320.0,1320.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,100.94117647058825,600,0.0,-100.94,0.04,101.02,0.0,-0.0765
1330.0,101.74499999999999,101.74499999999999,1330.0,1330.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,101.70588235294119,600,0.0,-101.71,0.03,101.78,0.0,-0.0765
1340.0,102.50999999999999,102.50999999999999,1340.0,1340.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,102.47058823529413,600,0.0,-102.47,0.04,102.55,0.0,-0.0765
1350.0,103.275,103.275,1350.0,1350.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,103.23529411764707,600,0.0,-103.24,0.04,103.31,0.0,-0.0765
1360.0,104.03999999999999,104.03999999999999,1360.0,1360.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,104.00000000000001,600,0.0,-104.0,0.04,104.08,0.0,-0.0765
